trial_index,arm_name,metric_name,mean,sem,step,job_id,generation_node,status,angularVelocity,nRotorBlades,rotorBladeRadius,rotorBladeHeight,rotorBladeTiltAngle,case_path
19,19_0,MixingQuality,1.15313,,0.0,2523376,BoTorch,COMPLETED,39,5,0.016808766635033463,0.03178136255173525,7.774101822879144,/tmp/data/trials/ThermalMixer_trial_0e3528a1
19,19_0,PowerConsumption,-0.00189324,,0.0,2523376,BoTorch,COMPLETED,39,5,0.016808766635033463,0.03178136255173525,7.774101822879144,/tmp/data/trials/ThermalMixer_trial_0e3528a1
23,23_0,BladeDurability,0.00392764,,0.0,2526459,BoTorch,COMPLETED,24,5,0.011852911723583704,0.03562132459136941,7.558404367841631,/tmp/data/trials/ThermalMixer_trial_a08cd706
23,23_0,MixingQuality,1.20873,,0.0,2526459,BoTorch,COMPLETED,24,5,0.011852911723583704,0.03562132459136941,7.558404367841631,/tmp/data/trials/ThermalMixer_trial_a08cd706
23,23_0,PowerConsumption,-0.00120545,,0.0,2526459,BoTorch,COMPLETED,24,5,0.011852911723583704,0.03562132459136941,7.558404367841631,/tmp/data/trials/ThermalMixer_trial_a08cd706
22,22_0,BladeDurability,0.00424559,,0.0,2525674,BoTorch,COMPLETED,40,5,0.017777687598423183,0.033242190483131775,7.85871994170656,/tmp/data/trials/ThermalMixer_trial_8852e1c0
22,22_0,MixingQuality,0.992165,,0.0,2525674,BoTorch,COMPLETED,40,5,0.017777687598423183,0.033242190483131775,7.85871994170656,/tmp/data/trials/ThermalMixer_trial_8852e1c0
22,22_0,PowerConsumption,-0.00194889,,0.0,2525674,BoTorch,COMPLETED,40,5,0.017777687598423183,0.033242190483131775,7.85871994170656,/tmp/data/trials/ThermalMixer_trial_8852e1c0
21,21_0,BladeDurability,0.00378433,,0.0,2525356,BoTorch,COMPLETED,40,6,0.01798133880052311,0.038023351681800883,0.0,/tmp/data/trials/ThermalMixer_trial_79517e93
21,21_0,MixingQuality,0.995636,,0.0,2525356,BoTorch,COMPLETED,40,6,0.01798133880052311,0.038023351681800883,0.0,/tmp/data/trials/ThermalMixer_trial_79517e93
21,21_0,PowerConsumption,3.67617e-05,,0.0,2525356,BoTorch,COMPLETED,40,6,0.01798133880052311,0.038023351681800883,0.0,/tmp/data/trials/ThermalMixer_trial_79517e93
24,24_0,BladeDurability,0.00461362,,0.0,2526800,BoTorch,COMPLETED,40,5,0.019359712198363428,0.03901667480329058,8.09287349378361,/tmp/data/trials/ThermalMixer_trial_46d766c7
24,24_0,MixingQuality,0.79081,,0.0,2526800,BoTorch,COMPLETED,40,5,0.019359712198363428,0.03901667480329058,8.09287349378361,/tmp/data/trials/ThermalMixer_trial_46d766c7
24,24_0,PowerConsumption,-0.00188225,,0.0,2526800,BoTorch,COMPLETED,40,5,0.019359712198363428,0.03901667480329058,8.09287349378361,/tmp/data/trials/ThermalMixer_trial_46d766c7
25,25_0,BladeDurability,0.00320186,,0.0,2528651,BoTorch,COMPLETED,23,6,0.01,0.0364282046453836,0.0,/tmp/data/trials/ThermalMixer_trial_80d682d6
25,25_0,MixingQuality,1.18595,,0.0,2528651,BoTorch,COMPLETED,23,6,0.01,0.0364282046453836,0.0,/tmp/data/trials/ThermalMixer_trial_80d682d6
25,25_0,PowerConsumption,4.5087e-06,,0.0,2528651,BoTorch,COMPLETED,23,6,0.01,0.0364282046453836,0.0,/tmp/data/trials/ThermalMixer_trial_80d682d6
26,26_0,BladeDurability,0.0042937,,0.0,2528964,BoTorch,COMPLETED,40,5,0.02,0.03,7.954026995409391,/tmp/data/trials/ThermalMixer_trial_a5aa99bb
26,26_0,MixingQuality,0.921588,,0.0,2528964,BoTorch,COMPLETED,40,5,0.02,0.03,7.954026995409391,/tmp/data/trials/ThermalMixer_trial_a5aa99bb
26,26_0,PowerConsumption,-0.00190956,,0.0,2528964,BoTorch,COMPLETED,40,5,0.02,0.03,7.954026995409391,/tmp/data/trials/ThermalMixer_trial_a5aa99bb
27,27_0,BladeDurability,0.00442294,,0.0,2529354,BoTorch,COMPLETED,40,5,0.019959653662461527,0.03387793110093898,7.979200472590129,/tmp/data/trials/ThermalMixer_trial_ecb52087
27,27_0,MixingQuality,0.842557,,0.0,2529354,BoTorch,COMPLETED,40,5,0.019959653662461527,0.03387793110093898,7.979200472590129,/tmp/data/trials/ThermalMixer_trial_ecb52087
27,27_0,PowerConsumption,-0.00196044,,0.0,2529354,BoTorch,COMPLETED,40,5,0.019959653662461527,0.03387793110093898,7.979200472590129,/tmp/data/trials/ThermalMixer_trial_ecb52087
29,29_0,BladeDurability,0.00370505,,0.0,2531131,BoTorch,COMPLETED,40,5,0.01,0.03,7.487632233111763,/tmp/data/trials/ThermalMixer_trial_5f6ce3b9
29,29_0,MixingQuality,1.2499,,0.0,2531131,BoTorch,COMPLETED,40,5,0.01,0.03,7.487632233111763,/tmp/data/trials/ThermalMixer_trial_5f6ce3b9
29,29_0,PowerConsumption,-0.00203936,,0.0,2531131,BoTorch,COMPLETED,40,5,0.01,0.03,7.487632233111763,/tmp/data/trials/ThermalMixer_trial_5f6ce3b9
28,28_0,BladeDurability,0.00419524,,0.0,2530527,BoTorch,COMPLETED,40,5,0.018279172559416773,0.03,7.849796827642734,/tmp/data/trials/ThermalMixer_trial_98568ba1
